,date,temperature
298,2020-10-25,8.161582236985625
299,2020-10-26,8.054490713897252
300,2020-10-27,6.6746962925554945
301,2020-10-28,7.025005495207544
302,2020-10-29,8.416618505689625
303,2020-10-30,8.366453213991033
304,2020-10-31,7.82453485873988
305,2020-11-01,8.054687800550752
306,2020-11-02,9.309493980513146
307,2020-11-03,7.537244554819387
308,2020-11-04,8.77539111751196
309,2020-11-05,8.12804181454196
310,2020-11-06,8.21692820669917
311,2020-11-07,9.640165970240421
312,2020-11-08,9.475959781420256
313,2020-11-09,9.575551125292877
314,2020-11-10,10.181330538314949
315,2020-11-11,9.012945756847133
316,2020-11-12,9.792232094329412
317,2020-11-13,8.920563013766685
318,2020-11-14,9.677725969529318
319,2020-11-15,9.348290722814566
320,2020-11-16,9.702412694476246
321,2020-11-17,10.32962935320024
322,2020-11-18,9.04734312843707
323,2020-11-19,12.091041093262671
324,2020-11-20,9.127687008150481
325,2020-11-21,9.056488378310492
326,2020-11-22,11.567643389091389
327,2020-11-23,11.341893992811672
328,2020-11-24,11.316852947444517
329,2020-11-25,11.465342774726267
330,2020-11-26,10.970735664241902
331,2020-11-27,10.233392496837965
332,2020-11-28,11.355752842810734
333,2020-11-29,10.753682214832386
334,2020-11-30,12.558410294896708
335,2020-12-01,11.590187116898088
336,2020-12-02,11.067164402049606
337,2020-12-03,11.728111449318495
338,2020-12-04,12.620638036871517
339,2020-12-05,11.803519521691708
340,2020-12-06,11.705843578310398
341,2020-12-07,12.933807319432175
342,2020-12-08,13.098332508672648
343,2020-12-09,12.510811395722136
344,2020-12-10,12.712200472617955
345,2020-12-11,13.5818209414165
346,2020-12-12,12.069219041579025
347,2020-12-13,12.27832397906055
348,2020-12-14,13.136731449941466
349,2020-12-15,13.811971272947101
350,2020-12-16,14.507374614436124
351,2020-12-17,15.843628556890053
352,2020-12-18,15.398444493160351
353,2020-12-19,14.554016471350382
354,2020-12-20,14.86871669366487
355,2020-12-21,14.059539193547414
356,2020-12-22,15.2183986573648
357,2020-12-23,15.123553639947211
358,2020-12-24,15.91063811134456
359,2020-12-25,14.936752081973323
360,2020-12-26,16.459698526866706
361,2020-12-27,17.649714644979372
362,2020-12-28,16.1850431793106
363,2020-12-29,16.872495605871485
364,2020-12-30,17.33801043015276
365,2020-12-31,16.42377952811417
366,2021-01-01,17.226226043368754
367,2021-01-02,17.191808517009257
368,2021-01-03,17.45387277078136
369,2021-01-04,16.760014484167733
370,2021-01-05,17.734158161633406
371,2021-01-06,18.3840152657198
372,2021-01-07,19.513224056788566
373,2021-01-08,19.19705854721785
374,2021-01-09,20.56627066415437
375,2021-01-10,17.820583878926726
376,2021-01-11,19.63458773515312
377,2021-01-12,19.119387004424542
378,2021-01-13,21.299018063259325
379,2021-01-14,18.473429374704345
380,2021-01-15,18.61381110898109
381,2021-01-16,19.025188929897023
382,2021-01-17,17.67092860449628
383,2021-01-18,19.438457224882118
384,2021-01-19,19.373563955369942
385,2021-01-20,20.450622782417348
386,2021-01-21,20.808517197540873
387,2021-01-22,22.508416268122623
388,2021-01-23,21.74705790062212
389,2021-01-24,20.38297623639733
390,2021-01-25,20.223521354774807
391,2021-01-26,21.774675097010817
392,2021-01-27,20.12206021038346
393,2021-01-28,23.43196147488286
394,2021-01-29,22.936778521879166
395,2021-01-30,21.443579849495066
396,2021-01-31,20.35357490943017
397,2021-02-01,23.57302844782091
398,2021-02-02,22.255511870130377
399,2021-02-03,23.75716944364965
400,2021-02-04,21.072589904116807
401,2021-02-05,22.213627711584227
402,2021-02-06,22.96251056932582
403,2021-02-07,23.146749294916
404,2021-02-08,22.79040201292943
405,2021-02-09,24.002172941249263
406,2021-02-10,22.44867518096722
407,2021-02-11,23.50896669740149
408,2021-02-12,23.90473182004135
409,2021-02-13,24.42996650629542
410,2021-02-14,24.75619814860536
411,2021-02-15,23.046924130979875
412,2021-02-16,22.762326212223496
413,2021-02-17,25.696847051538366
414,2021-02-18,24.872034888945137
415,2021-02-19,23.909571548229067
416,2021-02-20,26.325300244361898
417,2021-02-21,25.003633145000613
418,2021-02-22,26.178753751631604
419,2021-02-23,25.176129363156868
420,2021-02-24,27.2761385149556
421,2021-02-25,27.075106375467342
422,2021-02-26,25.172742115179005
423,2021-02-27,26.492755007299134
424,2021-02-28,26.26354686486043
425,2021-03-01,27.08127114029038
426,2021-03-02,24.83964008671586
427,2021-03-03,26.57996851144087
428,2021-03-04,27.039099586283225
429,2021-03-05,24.30607397817237
430,2021-03-06,24.96305018385666
431,2021-03-07,24.185905950266257
432,2021-03-08,26.03187304740878
433,2021-03-09,27.092255132962308
434,2021-03-10,27.947773887887994
435,2021-03-11,26.587467068649026
436,2021-03-12,28.207176124990244
437,2021-03-13,25.260862416056533
438,2021-03-14,24.99718272359638
439,2021-03-15,26.70180056702244
440,2021-03-16,27.195363287662314
441,2021-03-17,26.82970462845445
442,2021-03-18,24.843197118475196
443,2021-03-19,26.866884512211413
444,2021-03-20,25.694013914551714
445,2021-03-21,27.70773725154613
446,2021-03-22,27.441336413617773
447,2021-03-23,26.168614637612503
448,2021-03-24,26.625458033536837
449,2021-03-25,26.10800857229037
450,2021-03-26,27.129499971666345
451,2021-03-27,28.169332281973027
452,2021-03-28,26.247523684746014
453,2021-03-29,27.753400727073487
454,2021-03-30,26.73224249402439
455,2021-03-31,26.479812187536563
456,2021-04-01,27.172877037407346
457,2021-04-02,26.248924264128004
458,2021-04-03,26.731813501526393
459,2021-04-04,26.085919263261488
460,2021-04-05,29.24389674157031
461,2021-04-06,27.306852569513428
462,2021-04-07,26.56132760301439
463,2021-04-08,27.461548403408365
464,2021-04-09,27.118812590243717
465,2021-04-10,26.990806302790183
466,2021-04-11,27.80364819968173
467,2021-04-12,27.921773229847133
468,2021-04-13,26.605635768844373
469,2021-04-14,26.529287265679002
470,2021-04-15,26.796130269138974
471,2021-04-16,24.732456665505058
472,2021-04-17,25.479514423442936
473,2021-04-18,28.31905243731749
474,2021-04-19,28.551777679805742
475,2021-04-20,26.60957976056534
476,2021-04-21,27.384168396959975
477,2021-04-22,27.065063617497852
478,2021-04-23,29.776120118835035
479,2021-04-24,27.75748213336551
480,2021-04-25,26.447918669113175
481,2021-04-26,25.555505860341736
482,2021-04-27,24.83711170298927
483,2021-04-28,26.576856543216316
484,2021-04-29,25.544222481010625
485,2021-04-30,24.802868330137684
486,2021-05-01,25.50049030285069
487,2021-05-02,24.984873276884716
488,2021-05-03,27.670363332570837
489,2021-05-04,26.77913033048009
490,2021-05-05,25.801282152869753
491,2021-05-06,27.198486126129126
492,2021-05-07,25.702748822106784
493,2021-05-08,24.668515261881183
494,2021-05-09,26.954952715095814
495,2021-05-10,25.870408594471808
496,2021-05-11,24.191594259343958
497,2021-05-12,24.933547449821816
498,2021-05-13,24.141050021935328
499,2021-05-14,23.52442037752163
500,2021-05-15,25.721753088396525
501,2021-05-16,26.591185777229754
502,2021-05-17,23.167268527252634
503,2021-05-18,25.010781505560345
504,2021-05-19,23.677091525648333
505,2021-05-20,23.718513258370642
506,2021-05-21,23.48916964785198
507,2021-05-22,23.091556362685818
508,2021-05-23,23.876149773903173
509,2021-05-24,22.86689588322225
510,2021-05-25,23.83669745802906
511,2021-05-26,23.382614413475597
512,2021-05-27,23.058774632176846
513,2021-05-28,22.25332896206017
514,2021-05-29,22.445633054838176
515,2021-05-30,23.637691707445097
516,2021-05-31,23.24154109778292
517,2021-06-01,21.619862889659203
518,2021-06-02,22.55205937651613
519,2021-06-03,23.05798220011042
520,2021-06-04,20.489661653963232
521,2021-06-05,22.55354803588489
522,2021-06-06,21.1973796407497
523,2021-06-07,22.279158256749373
524,2021-06-08,20.792643610022154
525,2021-06-09,19.59719755137514
526,2021-06-10,19.619594869414506
527,2021-06-11,21.139208073368717
528,2021-06-12,21.193807323966787
529,2021-06-13,19.87175378425387
530,2021-06-14,21.255720651512274
531,2021-06-15,18.795786689723208
532,2021-06-16,20.230575128632765
533,2021-06-17,18.92420560504691
534,2021-06-18,19.321220594503966
535,2021-06-19,19.857607825714368
536,2021-06-20,18.786315532651823
537,2021-06-21,19.098110313025796
538,2021-06-22,20.324362938599613
539,2021-06-23,18.576100099675593
540,2021-06-24,19.82317388659095
541,2021-06-25,17.691883216559326
542,2021-06-26,19.185171676087283
543,2021-06-27,19.930433412992528
544,2021-06-28,15.850488273530644
545,2021-06-29,17.358327074574834
546,2021-06-30,18.56525652945186
547,2021-07-01,17.61802458284389
548,2021-07-02,18.025075904484428
549,2021-07-03,16.88283041101286
550,2021-07-04,17.406367457427596
551,2021-07-05,16.997189990949995
552,2021-07-06,18.153917269325188
553,2021-07-07,17.074053345129233
554,2021-07-08,16.99101259085826
555,2021-07-09,16.075641259351716
556,2021-07-10,15.834401806728756
557,2021-07-11,15.72437168279521
558,2021-07-12,16.38678628512268
559,2021-07-13,15.40728662124397
560,2021-07-14,15.954565702498453
561,2021-07-15,17.57734409633932
562,2021-07-16,16.210902898622347
563,2021-07-17,14.852321540552085
564,2021-07-18,16.218907170171786
565,2021-07-19,14.449796434243554
566,2021-07-20,12.660805055463877
567,2021-07-21,13.532828866837297
568,2021-07-22,12.51308495226682
569,2021-07-23,13.876349208661027
570,2021-07-24,14.091338727149902
571,2021-07-25,15.59553454571062
572,2021-07-26,14.09336778560794
573,2021-07-27,13.39589607149561
574,2021-07-28,14.294217737678542
575,2021-07-29,11.104797755907535
576,2021-07-30,13.404019481369925
577,2021-07-31,13.793138122800068
578,2021-08-01,11.39899561976241
579,2021-08-02,13.878130133048398
580,2021-08-03,12.931195925875082
581,2021-08-04,12.037307700692693
582,2021-08-05,12.946889242004527
583,2021-08-06,14.447970178761146
584,2021-08-07,12.224013732133766
585,2021-08-08,12.156979954051119
586,2021-08-09,11.317793100826492
587,2021-08-10,10.797527484576865
588,2021-08-11,12.3497886841786
589,2021-08-12,10.537352602000292
590,2021-08-13,11.340927595084061
591,2021-08-14,10.669608458464726
592,2021-08-15,11.506167556876614
593,2021-08-16,11.242826004215168
594,2021-08-17,11.830770807498283
595,2021-08-18,10.169408060280386
596,2021-08-19,10.29790495622067
597,2021-08-20,9.479568008897612
598,2021-08-21,9.906820612018468
599,2021-08-22,10.623460079374443
600,2021-08-23,10.900490065858207
601,2021-08-24,9.121006037996223
602,2021-08-25,10.814806456896221
603,2021-08-26,11.20525734434579
604,2021-08-27,10.169892915984608
605,2021-08-28,11.542541018371704
606,2021-08-29,8.803720227365803
607,2021-08-30,8.247123599190315
608,2021-08-31,7.629858470596613
609,2021-09-01,10.823981124395962
610,2021-09-02,9.904243616618704
611,2021-09-03,9.118842102794614
612,2021-09-04,9.381575718970732
613,2021-09-05,7.905952929454777
614,2021-09-06,11.409705678674666
615,2021-09-07,9.028384921381294
616,2021-09-08,8.94648757267396
617,2021-09-09,9.503527313518902
618,2021-09-10,9.202195768782401
619,2021-09-11,8.891272590374925
620,2021-09-12,7.825909744432972
621,2021-09-13,9.039658390831542
622,2021-09-14,10.404846326602073
623,2021-09-15,9.82571456051349
624,2021-09-16,10.033808796398755
625,2021-09-17,7.892602357278204
626,2021-09-18,7.380289673417739
627,2021-09-19,8.213076163445452
628,2021-09-20,8.366459392488874
629,2021-09-21,9.379710018832643
630,2021-09-22,6.570759467961778
631,2021-09-23,9.773409679526067
632,2021-09-24,8.069423608746868
633,2021-09-25,7.787065819045605
634,2021-09-26,7.191306607198132
635,2021-09-27,6.540971719480311
636,2021-09-28,9.014373428111577
637,2021-09-29,8.262855160314832
638,2021-09-30,6.900872513711567
639,2021-10-01,6.9000138305744825
640,2021-10-02,7.866530280910963
641,2021-10-03,9.881521412892559
642,2021-10-04,7.966054437080752
643,2021-10-05,6.738607315800339
644,2021-10-06,8.015066974442265
645,2021-10-07,8.01009736131281
646,2021-10-08,5.610891262879104
647,2021-10-09,8.281380182608656
648,2021-10-10,8.135571045851457
649,2021-10-11,9.096468197292497
650,2021-10-12,10.285891392229251
651,2021-10-13,9.603081614491186
652,2021-10-14,8.250106757720962
653,2021-10-15,7.457834872743259
654,2021-10-16,11.18596042670131
655,2021-10-17,8.722920595291477
656,2021-10-18,8.731581025993885
657,2021-10-19,8.75030974993846
658,2021-10-20,9.032120886496426
659,2021-10-21,8.752079008657098
660,2021-10-22,8.387965704890506
661,2021-10-23,8.482724222967644
662,2021-10-24,9.067533852617652
663,2021-10-25,8.630295347012888
664,2021-10-26,8.537016089296483
665,2021-10-27,9.435121531169466
666,2021-10-28,9.15520931798366
667,2021-10-29,10.998317889149043
668,2021-10-30,6.930113140164562
669,2021-10-31,10.761943304626495
670,2021-11-01,11.008445609739598
671,2021-11-02,7.783438852316568
672,2021-11-03,9.611128349574871
673,2021-11-04,9.681852870346127
674,2021-11-05,8.747722772258035
675,2021-11-06,9.481792722335518
676,2021-11-07,9.255813272787407
677,2021-11-08,12.227813875855848
678,2021-11-09,11.522719882439699
679,2021-11-10,11.972406826154783
680,2021-11-11,11.538613979257606
681,2021-11-12,9.806227351817212
682,2021-11-13,10.53130950408036
683,2021-11-14,11.667934178268792
684,2021-11-15,10.081305968290303
685,2021-11-16,12.143415159655909
686,2021-11-17,11.319146929605195
687,2021-11-18,11.315743004120945
688,2021-11-19,12.5346137857807
689,2021-11-20,12.402967701136212
690,2021-11-21,11.734710825279143
691,2021-11-22,13.393862318955566
692,2021-11-23,11.29416797124883
693,2021-11-24,13.133668737336615
694,2021-11-25,13.25509852343037
695,2021-11-26,12.498435997774822
696,2021-11-27,13.281779890565907
697,2021-11-28,11.85383470823171
698,2021-11-29,14.179870945551404
699,2021-11-30,13.223388425035953
700,2021-12-01,13.039521477881168
701,2021-12-02,14.766670824679009
702,2021-12-03,13.170153600428735
703,2021-12-04,12.624245286232332
704,2021-12-05,12.635614900971762
705,2021-12-06,14.959073925222475
706,2021-12-07,13.234690755443987
707,2021-12-08,16.433160119548287
708,2021-12-09,12.760825163209551
709,2021-12-10,16.704695146526323
710,2021-12-11,15.385788471261481
711,2021-12-12,15.245590271205952
712,2021-12-13,14.965868666628163
713,2021-12-14,16.07931178554598
714,2021-12-15,15.812783722234089
715,2021-12-16,17.124768930854653
716,2021-12-17,16.30749998860254
717,2021-12-18,16.51608663142022
718,2021-12-19,16.17534278909994
719,2021-12-20,16.655787277846493
720,2021-12-21,17.19487032707728
721,2021-12-22,15.351743400700554
722,2021-12-23,15.889026856761623
723,2021-12-24,18.156183645029184
724,2021-12-25,17.759848463653583
725,2021-12-26,17.58136867627284
726,2021-12-27,17.960409665042192
727,2021-12-28,18.466385033129125
728,2021-12-29,17.756024203463166
729,2021-12-30,17.694561713039324
730,2021-12-31,18.845845255097693
731,2022-01-01,17.848760783943305
732,2022-01-02,19.41246887194191
733,2022-01-03,17.478613067994676
734,2022-01-04,20.38717990534885
735,2022-01-05,20.007245469787513
736,2022-01-06,19.967046708788207
737,2022-01-07,20.86977143293905
738,2022-01-08,21.728262165595233
739,2022-01-09,21.25245827166094
740,2022-01-10,18.572057210483123
741,2022-01-11,19.30769013169675
742,2022-01-12,20.136226420990518
743,2022-01-13,20.960306180252484
744,2022-01-14,21.624386680528612
745,2022-01-15,20.55278913800841
746,2022-01-16,21.63634833981813
747,2022-01-17,20.86444139645276
748,2022-01-18,21.17769444357095
749,2022-01-19,20.551035520075423
750,2022-01-20,21.201995749830225
751,2022-01-21,20.94007661614737
752,2022-01-22,21.4813721759294
753,2022-01-23,23.675275859043907
754,2022-01-24,21.83548100322778
755,2022-01-25,25.579318090960545
756,2022-01-26,23.6010738263852
757,2022-01-27,23.452129541098977
758,2022-01-28,22.567144928847284
759,2022-01-29,24.282648280566875
760,2022-01-30,23.162117675361994
761,2022-01-31,24.013719253166396
762,2022-02-01,26.604240611924283
763,2022-02-02,24.098991815658344
764,2022-02-03,25.493626457961867
765,2022-02-04,23.788841137785276
766,2022-02-05,24.60301424404103
767,2022-02-06,26.553067505243153
768,2022-02-07,24.297801643363485
769,2022-02-08,26.877916042405587
770,2022-02-09,25.91207494435726
771,2022-02-10,24.778828834455553
772,2022-02-11,26.108753921478304
773,2022-02-12,26.58199063795617
774,2022-02-13,26.362337634453873
775,2022-02-14,24.299358550626014
776,2022-02-15,25.269429046992876
777,2022-02-16,25.873921747407614
778,2022-02-17,26.169736800539813
779,2022-02-18,26.98539297451623
780,2022-02-19,26.660759085718873
781,2022-02-20,25.263803910129283
782,2022-02-21,27.093156361713717
783,2022-02-22,27.435042312851593
784,2022-02-23,27.4934013296778
785,2022-02-24,28.12117131562823
786,2022-02-25,27.978687687573046
787,2022-02-26,27.705886342886508
788,2022-02-27,27.27601834488613
789,2022-02-28,25.782209981759287
790,2022-03-01,27.96725780189061
791,2022-03-02,27.83725123445907
792,2022-03-03,27.990495888637806
793,2022-03-04,26.528926523613322
794,2022-03-05,26.808756924187218
795,2022-03-06,29.02446154985533
796,2022-03-07,28.010582974169704
797,2022-03-08,28.80778057922596
798,2022-03-09,28.228031253296802
799,2022-03-10,28.300172975287705
800,2022-03-11,29.27665609420525
801,2022-03-12,27.887515851201577
802,2022-03-13,28.5620846512124
803,2022-03-14,28.063289874246497
804,2022-03-15,28.147852038486743
805,2022-03-16,28.327125715254365
806,2022-03-17,28.909533148182256
807,2022-03-18,28.256890596851594
808,2022-03-19,30.036760677297725
809,2022-03-20,27.928876112837067
810,2022-03-21,28.67619305855473
811,2022-03-22,28.460007109246746
812,2022-03-23,30.380472308293594
813,2022-03-24,29.160879727385105
814,2022-03-25,30.024066633647962
815,2022-03-26,27.531618695902548
816,2022-03-27,29.30624022734105
817,2022-03-28,29.947880526704992
818,2022-03-29,29.156638200831065
819,2022-03-30,30.152980487462184
820,2022-03-31,28.580396569698536
821,2022-04-01,30.514254837547483
